,CO2,HR,OCC,DAY
1436,0.333333333,1.60E-05,0,7
1437,3.333333333,6.99E-06,0,7
1438,-4.883333333,1.89E-05,0,7
1439,2.683333333,1.88E-06,0,7
1440,2,1.70E-05,0,7
1441,-2.033333333,2.72E-05,0,7
1442,1.6,1.90E-05,0,7
1443,2,-1.44E-05,0,7
1444,-4.4,9.09E-06,0,7
1445,3.433333333,2.22E-05,0,7
1446,-0.566666667,1.03E-05,0,7
1447,-2.066666667,2.19E-05,0,7
1448,-0.9,1.15E-05,0,7
1449,1.1,9.97E-07,0,7
1450,-2.766666667,3.12E-08,0,7
1451,1.866666667,5.88E-06,0,7
1452,-6.166666667,3.53E-05,0,7
1453,4.066666667,1.78E-05,0,7
1454,-1.3,1.23E-05,0,7
1455,1.3,6.28E-06,0,7
1456,3.5,7.60E-06,0,7
1457,-2.7,5.25E-06,0,7
1458,1.333333333,7.26E-06,0,7
1459,-0.133333333,2.32E-05,0,7
1460,0.6,8.96E-06,0,7
1461,0.2,1.44E-06,0,7
1462,-4.1,7.12E-06,0,7
1463,3.4,3.53E-06,0,7
1464,0.833333333,1.83E-05,0,7
1465,-1.2,-3.52E-06,0,7
1466,-0.5,1.50E-06,0,7
1467,-2.933333333,1.70E-05,0,7
1468,2.466666667,2.84E-06,0,7
1469,-0.4,2.93E-06,0,7
1470,1.266666667,5.96E-06,0,8
1471,1.433333333,7.02E-06,0,8
1472,-3.25,7.50E-06,0,8
1473,0.316666667,-1.48E-05,0,8
1474,0.166666667,5.68E-06,0,8
1475,0.666666667,2.29E-05,0,8
1476,-5.033333333,1.40E-05,0,8
1477,4.6,1.28E-05,0,8
1478,2.133333333,-5.30E-06,0,8
1479,-1.2,1.35E-06,0,8
1480,-3.333333333,-1.55E-06,0,8
1481,0.733333333,7.90E-06,0,8
1482,-2.033333333,1.88E-06,0,8
1483,2.8,1.85E-05,0,8
1484,3.533333333,6.75E-06,0,8
1485,-3.833333333,-9.84E-06,0,8
1486,3.066666667,-1.35E-05,0,8
1487,-0.533333333,5.65E-06,0,8
1488,-0.733333333,2.06E-05,0,8
1489,0.1,4.85E-06,0,8
1490,-2.5,4.15E-06,0,8
1491,3.033333333,1.88E-05,0,8
1492,-3.083333333,9.30E-06,0,8
1493,2.95,-1.76E-05,0,8
1494,-2.8,1.32E-06,0,8
1495,0.2,8.12E-06,0,8
1496,0.333333333,7.14E-06,0,8
1497,1.833333333,-4.20E-06,0,8
1498,0.833333333,1.69E-05,0,8
1499,-2.2,4.58E-06,0,8
1500,-0.9,-9.67E-07,0,8
1501,3.733333333,3.63E-06,0,8
1502,-3.7,1.51E-05,0,8
1503,-0.633333333,5.78E-06,0,8
1504,-1.2,1.93E-06,0,8
1505,5.133333333,1.90E-06,0,8
1506,-2.233333333,1.31E-06,0,8
1507,-1.766666667,-3.93E-06,0,8
1508,-1.133333333,7.08E-06,0,8
1509,3.7,-8.43E-06,0,8
1510,-2.4,-3.32E-07,0,8
1511,2.333333333,-1.58E-06,0,8
1512,-4.233333333,-8.37E-06,0,8
1513,3.2,7.50E-06,0,8
1514,0,-3.52E-07,0,8
1515,-1.8,2.42E-05,0,8
1516,-2.766666667,-1.80E-06,0,8
1517,2.666666667,0,0,8
1518,-1.5,-7.09E-06,0,8
1519,-0.3,2.46E-06,0,8
1520,3.5,-3.51E-07,0,8
1521,-1.833333333,2.03E-05,0,8
1522,-0.3,-1.81E-05,0,8
1523,3.133333333,-2.84E-06,0,8
1524,-3.1,1.56E-05,0,8
1525,-1.8,-2.03E-07,0,8
1526,2.866666667,1.86E-06,0,8
1527,0.683333333,-2.75E-06,0,8
1528,-3.25,1.05E-05,0,8
1529,2.533333333,7.68E-06,0,8
1530,-5.3,-9.23E-06,0,8
1531,0.066666667,-5.13E-06,0,8
1532,3.6,1.40E-05,0,8
1533,-0.266666667,-6.93E-06,0,8
1534,-0.533333333,1.74E-05,0,8
1535,1.966666667,-1.47E-05,0,8
1536,-2.366666667,4.18E-07,0,8
1537,-2.333333333,-6.97E-06,0,8
1538,2.766666667,5.53E-06,0,8
1539,1.7,-1.40E-06,0,8
1540,-1.166666667,7.01E-06,0,8
1541,1.133333333,-4.92E-06,0,8
1542,-2.533333333,-3.31E-07,0,8
1543,4.8,-6.41E-06,0,8
1544,-5.766666667,4.16E-06,0,8
1545,-2.1,-1.86E-06,0,8
1546,4.45,-4.62E-06,0,8
1547,-0.283333333,-1.22E-06,0,8
1548,-1.866666667,-1.66E-05,0,8
1549,0.233333333,3.20E-07,0,8
1550,1.666666667,-2.42E-06,0,8
1551,-2.1,3.22E-06,0,8
1552,1.8,-2.16E-05,0,8
1553,-3.9,0,0,8
1554,-0.633333333,-3.61E-06,0,8
1555,3.2,-8.11E-06,0,8
1556,0.833333333,-1.08E-05,0,8
1557,5.433333333,5.05E-07,0,8
1558,-1.633333333,-1.09E-05,0,8
1559,-2.733333333,-1.39E-05,0,8
1560,-1.833333333,3.61E-06,0,8
1561,-0.866666667,1.51E-05,0,8
1562,0.133333333,-3.50E-06,0,8
1563,-2.5,-9.37E-07,0,8
1564,5.933333333,7.63E-06,0,8
1565,0.166666667,-6.50E-06,0,8
1566,1.433333333,-1.13E-05,0,8
1567,-2.266666667,1.77E-05,0,8
1568,-0.083333333,4.62E-06,0,8
1569,-1.6,1.17E-06,0,8
1570,-0.983333333,-3.01E-06,0,8
1571,0.233333333,-5.83E-06,0,8
1572,-1.4,-2.54E-06,0,8
1573,1.166666667,-3.75E-06,0,8
1574,4.633333333,-3.00E-06,0,8
1575,0.85,6.98E-06,0,8
1576,-2.833333333,6.52E-06,0,8
1577,-1.666666667,9.36E-06,0,8
1578,2.416666667,-5.35E-06,0,8
1579,2.766666667,-3.26E-06,0,8
1580,-2.616666667,-6.08E-06,0,8
1581,-3.933333333,-3.44E-06,0,8
1582,-0.246666667,-5.75E-06,0,8
1583,4.48,-7.48E-06,0,8
1584,-5.55,3.30E-06,0,8
1585,-2.716666667,-5.39E-06,0,8
1586,2.516666667,-1.38E-05,0,8
1587,0.75,1.23E-06,0,8
1588,-1.55,2.34E-07,0,8
1589,3.25,-1.08E-05,0,8
1590,-3.166666667,-3.56E-06,0,8
1591,-1.783333333,-8.58E-06,0,8
1592,8.05,1.25E-06,0,8
1593,-6.983333333,4.01E-07,0,8
1594,1.083333333,-9.91E-06,0,8
1595,-1.17,-4.52E-06,0,8
1596,8.22,5.77E-06,0,8
1597,-1.1,-1.16E-05,0,8
1598,-4.283333333,-2.75E-06,0,8
1599,-0.416666667,-2.11E-06,0,8
1600,1.016666667,-8.28E-07,0,8
1601,-1.433333333,1.32E-07,0,8
1602,0.516666667,2.77E-06,0,8
1603,1.6,3.31E-07,0,8
1604,-2.5,3.09E-06,0,8
1605,-3.5,3.71E-06,0,8
1606,2.583333333,1.71E-06,0,8
1607,4.633333333,0,0,8
1608,-1.083333333,7.57E-07,0,8
1609,0.916666667,1.40E-05,0,8
1610,1,3.68E-07,0,8
1611,-2.083333333,-2.39E-06,0,8
1612,-4.816666667,4.89E-06,0,8
1613,-3.783333333,1.56E-06,0,8
1614,8.7,1.15E-05,0,8
1615,-1.516666667,-3.66E-07,0,8
1616,-3.5,-4.83E-06,0,8
1617,0.183333333,1.14E-05,0,8
1618,-1.633333333,1.20E-05,0,8
1619,2.2,-6.17E-06,0,8
1620,-3.866666667,-5.10E-06,0,8
1621,0.466666667,1.12E-05,0,8
1622,0.983333333,1.89E-05,0,8
1623,1.866666667,9.84E-06,0,8
1624,-0.483333333,7.95E-06,0,8
1625,-0.133333333,9.90E-06,0,8
1626,2.27E-13,-2.54E-05,0,8
1627,3.666666667,1.66E-06,0,8
1628,-4.2,-4.24E-05,0,8
1629,-4.65,-2.24E-05,0,8
1630,1.433333333,-3.22E-05,0,8
1631,4.766666667,-3.59E-05,0,8
1632,-3.9,-7.59E-06,0,8
1633,-0.35,-4.09E-05,0,8
1634,-0.05,-4.58E-05,0,8
1635,-2.883333333,-1.96E-05,0,8
1636,1.833333333,-2.10E-05,0,8
1637,-7.283333333,-1.87E-05,0,8
1638,3.953333333,-2.43E-05,0,8
1639,2.93,-9.73E-06,0,8
1640,0.266666667,-5.99E-06,0,8
1641,0.616666667,-3.26E-05,0,8
1642,-3.283333333,-1.87E-05,0,8
1643,1.066666667,-7.13E-06,0,8
1644,3.15,-6.88E-06,0,8
1645,-0.266666667,-2.36E-05,0,8
1646,-3.683333333,8.06E-07,0,8
1647,3.216666667,-1.56E-05,0,8
1648,-3.083333333,-8.05E-06,0,8
1649,0.1,-5.39E-06,0,8
1650,0.433333333,-1.57E-05,0,8
1651,1.233333333,-5.74E-06,0,8
1652,-0.766666667,1.25E-06,0,8
1653,2.733333333,-6.71E-06,0,8
1654,-2.066666667,-3.76E-06,0,8
1655,-0.95,-1.43E-05,0,8
1656,1.383333333,-7.56E-06,0,8
1657,-2,7.13E-06,0,8
1658,-0.166666667,-9.13E-06,0,8
1659,1.566666667,6.61E-06,0,8
1660,-1.416666667,-6.64E-06,0,8
1661,0.733333333,-2.92E-06,0,8
1662,-0.216666667,7.33E-07,0,8
1663,2.55,-5.59E-06,0,8
1664,-1.116666667,4.13E-06,0,8
1665,-5.3,-5.87E-06,0,8
1666,3.233333333,-8.14E-06,0,8
1667,3.166666667,-5.71E-06,0,8
1668,-0.783333333,-4.53E-06,0,8
1669,1.4,-1.11E-06,0,8
1670,-0.483333333,1.01E-05,0,8
1671,-3.966666667,7.17E-06,0,8
1672,3.65,-5.27E-06,0,8
1673,-1.05,-2.94E-06,0,8
1674,4.316666667,2.27E-06,0,8
1675,-2.816666667,-3.11E-06,0,8
1676,2.55,4.47E-06,0,8
1677,-2.416666667,6.55E-07,0,8
1678,-2.766666667,1.63E-06,0,8
1679,1.266666667,6.04E-07,0,8
1680,0.666666667,3.38E-06,0,8
1681,1.6,2.92E-08,0,8
1682,-1.733333333,-2.61E-06,0,8
1683,3.733333333,5.17E-06,0,8
1684,-2.7,-5.17E-06,0,8
1685,1.8,-4.15E-06,0,8
1686,-1.433333333,3.82E-06,0,8
1687,0,1.17E-05,0,8
1688,0.333333333,5.22E-06,0,8
1689,2.5,1.53E-06,0,8
1690,-0.066666667,2.60E-07,0,8
1691,2.066666667,5.00E-06,0,8
1692,-4.133333333,3.23E-06,0,8
1693,4.033333333,-3.49E-06,0,8
1694,-1.933333333,7.52E-06,0,8
1695,1.133333333,-7.58E-07,0,8
1696,2.366666667,-1.46E-05,0,8
1697,-1.933333333,2.11E-05,0,8
1698,8.9,-9.72E-06,0,8
1699,-1.666666667,4.23E-08,0,8
1700,-2.633333333,1.18E-05,0,8
1701,1.166666667,-2.90E-06,0,8
1702,0.2,1.62E-05,0,8
1703,0.7,-5.39E-06,0,8
1704,-1.3,-1.24E-06,0,8
1705,0.2,2.01E-06,0,8
1706,2.7,5.96E-06,0,8
1707,-1.216666667,3.36E-07,0,8
1708,3.2,2.51E-06,0,8
1709,-3.016666667,0,0,8
1710,0.8,0,0,8
1711,5.066666667,-2.90E-06,0,8
1712,-2.533333333,-9.69E-06,0,8
1713,0.5,-1.40E-06,0,8
1714,1.2,0,0,8
1715,2.4,-4.62E-06,0,8
1716,-4.3,-1.08E-05,0,8
1717,3.5,0,0,8
1718,3.8,3.08E-06,0,8
1719,2.8,-1.03E-06,0,8
1720,-5.133333333,6.29E-06,0,8
1721,0.1,-3.00E-06,0,8
1722,4.133333333,3.00E-06,0,8
1723,-2.1,1.26E-05,0,8
1724,5.533333333,1.67E-05,0,8
1725,-1.233333333,-1.95E-06,0,8
1726,-3.066666667,1.62E-05,0,8
1727,3.266666667,-4.06E-06,0,8
1728,-3.4,8.12E-06,0,8
1729,-0.1,0,0,8
1730,1.9,0,0,8
1731,-1.5,0,0,8
1732,1.233333333,0,0,8
1733,-3.433333333,4.85E-06,0,8
1734,4.166666667,3.60E-06,0,8
1735,0.133333333,1.41E-06,0,8
1736,0,2.82E-06,0,8
1737,1.85,0,0,8
1738,-1.783333333,1.41E-06,0,8
1739,-3.733333333,0,0,8
1740,2.3,1.27E-06,0,8
1741,0.766666667,3.80E-06,0,8
1742,3.4,2.54E-06,0,8
1743,-0.9,5.07E-06,0,8
1744,-3.933333333,-2.54E-06,0,8
1745,3.433333333,2.54E-06,0,8
1746,-0.9,-8.88E-06,0,8
1747,-1.366666667,-3.80E-06,0,8
1748,2.9,-1.22E-05,0,8
1749,-1.633333333,-6.00E-06,0,8
1750,1.1,-1.70E-05,0,8
1751,-2.8,-1.27E-05,0,8
1752,5.666666667,-2.00E-05,0,8
1753,0.7,-2.54E-06,0,8
1754,-1.933333333,-9.39E-07,0,8
1755,2.366666667,-1.31E-05,0,8
1756,2.5,-2.82E-06,0,8
1757,-1.3,-7.04E-06,0,9
1758,0.533333333,-9.39E-07,0,9
1759,1.966666667,-3.29E-06,0,9
1760,-3.2,-7.75E-06,0,9
1761,4.533333333,-7.75E-06,0,9
1762,0.066666667,-1.12E-05,0,9
1763,1.1,-1.51E-05,0,9
1764,-0.1,-1.08E-05,0,9
1765,2.266666667,-2.80E-06,0,9
1766,-4.133333333,9.33E-07,0,9
1767,0.666666667,1.12E-05,0,9
1768,3,1.63E-05,0,9
1769,-1.733333333,8.43E-06,0,9
1770,-1.666666667,6.53E-06,0,9
1771,2.233333333,2.25E-05,0,9
1772,-0.866666667,8.74E-06,0,9
1773,1.933333333,8.80E-07,0,9
1774,-1.666666667,5.15E-06,0,9
1775,-0.833333333,-1.94E-05,0,9
1776,2.666666667,-3.87E-06,0,9
1777,-1.633333333,-4.73E-06,0,9
1778,-0.366666667,-3.94E-06,0,9
1779,4.633333333,-6.61E-07,0,9
1780,0.4,-4.66E-06,0,9
1781,-0.166666667,-7.81E-06,0,9
1782,2.566666667,-2.16E-05,0,9
1783,-0.4,0,0,9
1784,1.9,-5.36E-06,0,9
1785,0.5,-1.11E-05,0,9
1786,-0.5,-1.01E-05,0,9
1787,-0.233333333,0,0,9
1788,-0.166666667,-1.40E-06,0,9
1789,-0.9,-1.64E-06,0,9
1790,-0.2,1.48E-07,0,9
1791,2.666666667,9.26E-06,0,9
1792,-3.6,-3.80E-06,0,9
1793,1.833333333,-2.56E-06,0,9
1794,-0.933333333,1.09E-06,0,9
1795,-1.566666667,-8.05E-06,0,9
1796,1.766666667,-4.74E-07,0,9
1797,1.733333333,8.38E-06,0,9
1798,3,-2.90E-06,0,9
1799,1.4,1.01E-06,0,9
1800,-7.1,-5.11E-06,0,9
1801,2.3,-9.16E-07,0,9
1802,-3.133333333,-4.38E-06,0,9
1803,3.366666667,2.05E-06,0,9
1804,-2.333333333,3.09E-06,0,9
1805,-0.766666667,6.19E-06,0,9
1806,0.466666667,-4.64E-06,0,9
1807,2.3,-9.27E-06,0,9
1808,-0.2,-1.77E-06,0,9
1809,-1.1,5.00E-06,0,9
1810,-1.9,2.78E-06,0,9
1811,0.1,8.34E-06,0,9
1812,-0.466666667,2.78E-06,0,9
1813,-5.9,3.89E-06,0,9
1814,5.266666667,-3.89E-06,0,9
1815,-1.433333333,-2.78E-06,0,9
1816,-0.866666667,9.81E-06,0,9
1817,1.5,-3.97E-06,0,9
1818,-2.5,-6.29E-06,0,9
1819,-2.533333333,1.66E-05,0,9
1820,-0.2,7.70E-06,0,9
1821,3.833333333,1.31E-06,0,9
1822,-4.3,4.69E-06,0,9
1823,1.666666667,1.65E-06,0,9
1824,-0.833333333,-1.15E-06,0,9
1825,2.066666667,-1.40E-05,0,9
1826,-0.033333333,-7.55E-06,0,9
1827,-0.733333333,8.39E-07,0,9
1828,4.333333333,-2.28E-06,0,9
1829,-7.266666667,-1.15E-07,0,9
1830,6.233333333,-8.79E-06,0,9
1831,-2.366666667,-2.64E-05,0,9
1832,0.9,-1.58E-05,0,9
1833,1.333333333,-9.79E-06,0,9
1834,-0.5,-6.48E-06,0,9
1835,-1.25,-8.63E-06,0,9
1836,-0.05,1.39E-06,0,9
1837,0.3,-2.41E-05,0,9
1838,1.866666667,2.12E-06,0,9
1839,2.033333333,-1.40E-05,0,9
1840,2.3,-5.26E-07,0,9
1841,-3.6,-3.13E-06,0,9
1842,1.2,2.79E-06,0,9
1843,4.4,-5.48E-06,0,9
1844,-1.966666667,4.61E-06,0,9
1845,-0.333333333,3.30E-05,0,9
1846,-2.733333333,-4.83E-06,0,9
1847,1.533333333,1.27E-05,0,9
1848,0.833333333,2.03E-05,0,9
1849,-1.666666667,1.35E-05,0,9
1850,2.4,-1.75E-06,0,9
1851,1.033333333,2.00E-05,0,9
1852,-0.133333333,9.19E-06,0,9
1853,-3.366666667,7.04E-06,0,9
1854,3.333333333,9.16E-06,0,9
1855,1.466666667,6.34E-06,0,9
1856,1.833333333,1.07E-05,0,9
1857,-0.8,7.61E-06,0,9
1858,-1.733333333,4.71E-06,0,9
1859,0.1,1.57E-05,0,9
1860,0.3,1.08E-05,0,9
1861,9.25,2.88E-05,0.6,9
1862,20.38333333,8.51E-05,0.8,9
1863,19.88333333,4.02E-05,1,9
1864,33,7.99E-05,1,9
1865,45.83333333,0.0001131,1,9
1866,64.42666667,0.000110156,1,9
1867,47.69833333,0.000105439,1,9
1868,50.20833333,5.96E-05,1,9
1869,44.73333333,6.56E-05,1,9
1870,45.53666667,5.47E-05,1,9
1871,44.09666667,3.79E-05,1,9
1872,39,5.79E-05,1,9
1873,29.96666667,2.55E-05,1,9
1874,14.55,2.35E-05,1,9
1875,41.13333333,3.88E-05,1,9
1876,42.3,4.26E-05,1,9
1877,30.25,4.15E-05,1,9
1878,26.83333333,2.09E-05,1,9
1879,23.53333333,2.94E-05,1,9
1880,17.91666667,1.56E-05,1,9
1881,25.53333333,2.81E-05,1,9
1882,23.8,4.61E-05,1,9
1883,17.73333333,1.31E-05,1,9
1884,33.79333333,4.11E-05,1,9
1885,29.94,1.98E-05,1,9
1886,24.9,2.83E-05,1,9
1887,20.05,5.59E-05,1,9
1888,27.11666667,3.00E-05,1,9
1889,8.506666667,-5.68E-06,1,9
1890,-10.10666667,1.12E-05,1,9
1891,22.63333333,2.44E-05,1,9
1892,19.3,2.87E-05,1,9
1893,10.46666667,2.02E-05,1,9
1894,6.283333333,-1.37E-06,1,9
1895,13.65,1.37E-05,1,9
1896,8.266666667,3.92E-05,1,9
1897,-1.45,-2.06E-06,1,9
1898,13.15,1.78E-05,1,9
1899,11,2.56E-05,1,9
1900,-4.5,2.73E-05,1,9
1901,-14.85,2.50E-05,1,9
1902,-29.2,4.17E-05,1,9
1903,-37.95,3.81E-05,1,9
1904,44.53333333,7.17E-05,1,9
1905,-19.58333333,-2.95E-05,1,9
1906,-7.4,-1.04E-05,1,9
1907,-19.06666667,-3.65E-05,1,9
1908,-22.13333333,-5.18E-05,1,9
1909,-20.73333333,-2.80E-06,1,9
1910,-19.53333333,-2.46E-05,1,9
1911,-11.01666667,-1.34E-05,1,9
1912,-28.38333333,-1.84E-05,1,9
1913,-18.86666667,-2.11E-05,1,9
1914,-16.46666667,-1.21E-05,0.4,9
1915,-26.63333333,-5.62E-05,0,9
1916,-23.85,-3.39E-05,0,9
1917,-31.21666667,-2.54E-05,0,9
1918,-33.80333333,-4.24E-05,0,9
1919,-19.69666667,-1.24E-05,1,9
1920,4.716666667,2.06E-05,1,9
1921,8.106666667,1.64E-05,1,9
1922,4.46,2.05E-05,1,9
1923,4.85,2.41E-06,1,9
1924,11.26666667,2.96E-05,1,9
1925,36.86666667,9.78E-05,1,9
1926,36.35,7.59E-05,1,9
1927,24.68333333,4.56E-05,1,9
1928,22.46666667,3.71E-05,1,9
1929,93.85,9.54E-05,1,9
1930,-1.2,4.40E-05,1,9
1931,52.63333333,6.16E-05,1,9
1932,47.75,6.85E-05,1,9
1933,31.75,6.18E-05,1,9
1934,38.43333333,5.18E-05,1,9
1935,55.94,8.32E-05,1,9
1936,35.91,3.93E-05,1,9
1937,39.45,2.83E-05,1,9
1938,28.81666667,3.99E-05,1,9
1939,32.82333333,1.62E-05,1,9
1940,11.86,2.55E-05,1,9
1941,28.08333333,3.88E-05,1,9
1942,17.43333333,6.42E-06,1,9
1943,30.26666667,5.09E-05,1,9
1944,20.9,3.95E-06,1,9
1945,4.633333333,2.28E-05,1,9
1946,20.43333333,3.33E-05,1,9
1947,25.5,2.98E-05,1,9
1948,24.46666667,3.56E-05,1,9
1949,26.38333333,2.33E-05,1,9
1950,14.73333333,2.35E-05,1,9
1951,18.01666667,3.60E-05,1,9
1952,21.61666667,3.83E-05,1,9
1953,28.53333333,2.36E-05,1,9
1954,-3.966666667,-2.83E-05,1,9
1955,-8.816666667,-2.42E-06,1,9
1956,-8.84,-5.09E-06,1,9
1957,-15.31,-5.50E-06,1,9
1958,26.75,1.41E-05,1,9
1959,5.45,1.03E-05,1,9
1960,7.433333333,1.97E-05,1,9
1961,3.466666667,-7.50E-07,1,9
1962,2.816666667,6.42E-06,1,9
1963,-2.166666667,7.67E-06,1,9
1964,9.75,2.98E-06,1,9
1965,-35.05,-3.52E-05,1,9
1966,1.55,3.92E-05,1,9
1967,-40.7,-6.56E-05,1,9
1968,-29.75,-5.07E-05,1,9
1969,-29.4,-2.64E-05,1,9
1970,-32.53333333,-2.65E-05,1,9
1971,-25.86666667,-2.27E-05,1,9
1972,-32.36666667,-2.73E-05,1,9
1973,-42.28333333,-5.48E-05,0,9
1974,-41.15,-7.04E-05,0,9
1975,-43.25,-6.35E-05,0,9
1976,-54.2,-6.05E-05,0,9
1977,-74.35,-6.11E-05,0,9
1978,-34.18333333,-5.50E-05,0,9
1979,-41.36666667,-4.74E-05,0,9
1980,-36.8,-5.29E-05,0,9
1981,-38.13333333,-5.04E-05,0,9
1982,-27.06666667,-4.30E-05,0,9
1983,-47.5,-3.81E-05,0,9
1984,-33.5,-4.52E-05,0,9
1985,-21.06666667,-3.17E-05,0,9
1986,-19.93333333,-2.32E-05,0,9
1987,-36.46666667,-2.92E-05,0,9
1988,-29.3,-4.48E-05,0,9
1989,-29.8,-3.99E-05,0,9
1990,-20.63333333,-3.13E-05,0,9
1991,-26.4,-1.62E-05,0,9
1992,-31.11666667,-1.84E-05,0,9
1993,-17.88333333,-2.46E-05,0,9
1994,-21.86666667,-3.12E-06,0,9
1995,-20.63333333,-3.28E-05,0,9
1996,-15.7,-2.58E-05,0,9
1997,-25.7,-1.64E-05,0,9
1998,-19.86666667,-2.52E-05,0,9
1999,-28.86666667,-2.58E-05,0,9
2000,-15.96666667,-8.83E-06,0,9
2001,-22.05,-1.78E-05,0,9
2002,-15.95,-1.97E-05,0,9
2003,-25,-1.53E-05,0,9
2004,-25.4,-1.90E-05,0,9
2005,-20.28333333,-2.19E-05,0,9
2006,-9.016666667,-1.59E-05,0,9
2007,-18.06666667,-4.52E-06,0,9
2008,-16.63333333,-6.77E-07,0,9
2009,-2.7,-1.05E-05,0,9
2010,-24.26666667,-1.76E-05,0,9
2011,-8.483333333,-8.55E-06,0,9
2012,-17.28333333,-8.80E-06,0,9
2013,-16.43333333,-1.33E-05,0,9
2014,-8.3,-9.33E-06,0,9
2015,-7.166666667,-1.10E-06,0,9
2016,-16.96666667,-4.06E-06,0,9
2017,29.1,-9.48E-06,0,9
2018,-31.06666667,-3.28E-06,0,9
2019,-10.03333333,-1.23E-06,0,9
2020,-11.66666667,-1.39E-05,0,9
2021,-9.233333333,-8.21E-06,0,9
2022,408.8666667,-8.36E-06,0,9
2023,-419.0166667,-2.03E-06,0,9
2024,-18.35,-1.52E-05,0,9
2025,-1.766666667,-4.32E-06,0,9
2026,-6.866666667,8.10E-06,0,9
2027,-5.466666667,-2.00E-05,0,9
2028,-7,6.81E-06,0,9
2029,-6,-2.04E-05,0,9
2030,-7.5,6.29E-06,0,9
2031,-6.4,-6.29E-06,0,9
2032,-5.3,-8.56E-06,0,9
2033,-2.2,-1.14E-05,0,9
2034,-3,-2.69E-06,0,9
2035,-5,-7.02E-06,0,9
2036,-3.683333333,0,0,9
2037,-1.516666667,0,0,9
2038,-7.8,-2.99E-06,0,9
2039,-3.233333333,1.49E-06,0,9
2040,-6.366666667,-4.48E-06,0,9
2041,-6.033333333,-5.98E-06,0,9
2042,0.533333333,0,0,9
2043,-3.5,2.99E-06,0,9
2044,0.666666667,-2.93E-06,0,10
2045,-1.133333333,-4.73E-06,0,10
2046,-10.93333333,-7.08E-06,0,10
2047,-1.466666667,-2.49E-06,0,10
2048,0.066666667,3.52E-06,0,10
2049,-1.133333333,-7.10E-06,0,10
2050,-2.7,-3.51E-06,0,10
2051,-5.483333333,4.92E-06,0,10
2052,0.75,-1.06E-05,0,10
2053,0.533333333,1.02E-05,0,10
2054,-0.6,-8.97E-06,0,10
2055,-0.233333333,4.00E-06,0,10
2056,-2.866666667,-5.36E-07,0,10
2057,-5.9,-8.91E-06,0,10
2058,3.2,-3.46E-06,0,10
2059,-2.7,4.45E-06,0,10
2060,-3.866666667,5.07E-07,0,10
2061,1.366666667,3.95E-06,0,10
2062,-2.733333333,-1.48E-06,0,10
2063,-3.866666667,-8.80E-06,0,10
2064,3.366666667,5.83E-06,0,10
2065,-3.366666667,-1.48E-06,0,10
2066,-1.533333333,1.48E-06,0,10
2067,2.133333333,-4.45E-06,0,10
2068,-1.3,-1.37E-06,0,10
2069,-3.5,-5.83E-06,0,10
2070,3.166666667,7.20E-06,0,10
2071,0.433333333,-8.68E-06,0,10
2072,-0.6,8.68E-06,0,10
2073,-2.3,-8.68E-06,0,10
2074,-1.833333333,-2.90E-06,0,10
2075,0.5,1.16E-05,0,10
2076,-3.7,-1.30E-05,0,10
2077,1.133333333,-4.34E-06,0,10
2078,1.033333333,1.16E-05,0,10
2079,0.266666667,-2.88E-06,0,10
2080,-0.9,1.46E-06,0,10
2081,-0.2,2.90E-06,0,10
2082,-1.633333333,-2.53E-06,0,10
2083,2.666666667,-1.76E-05,0,10
2084,-5.166666667,4.16E-06,0,10
2085,0.766666667,-6.33E-06,0,10
2086,0.066666667,1.33E-05,0,10
2087,-2.7,-5.42E-06,0,10
2088,1.066666667,-8.39E-06,0,10
2089,1.033333333,0,0,10
2090,0.3,0,0,10
2091,-3.9,0,0,10
2092,2.2,0,0,10
2093,0.566666667,0,0,10
2094,-4.733333333,-1.06E-06,0,10
2095,2.916666667,-1.27E-05,0,10
2096,0.35,1.75E-05,0,10
2097,-1.6,-1.00E-06,0,10
2098,-0.7,-2.94E-06,0,10
2099,-0.466666667,-1.05E-05,0,10
2100,0.133333333,1.14E-05,0,10
2101,3,-1.10E-05,0,10
2102,-1.5,1.01E-06,0,10
2103,0.333333333,9.50E-06,0,10
2104,-1.4,-4.50E-06,0,10
2105,1.5,-2.00E-06,0,10
2106,1.9,9.00E-06,0,10
2107,-1.6,6.03E-06,0,10
2108,-1.033333333,-7.02E-06,0,10
2109,1.8,-2.80E-06,0,10
2110,2.733333333,4.42E-06,0,10
2111,-4.083333333,1.08E-06,0,10
2112,-1.216666667,-4.09E-06,0,10
2113,1,7.73E-06,0,10
2114,1.5,-8.15E-06,0,10
2115,-1.9,7.03E-06,0,10
2116,2.2,-9.03E-06,0,10
2117,-0.433333333,1.61E-06,0,10
2118,-2.166666667,0,0,10
2119,0.266666667,3.77E-06,0,10
2120,5.4,1.72E-06,0,10
2121,1.6,9.58E-06,0,10
2122,-2.666666667,3.62E-06,0,10
2123,1.233333333,-1.43E-05,0,10
2124,1.566666667,2.55E-05,0,10
2125,-5.933333333,2.33E-06,0,10
2126,2.4,2.15E-05,0,10
2127,-0.9,-6.77E-07,0,10
2128,2.566666667,-2.69E-06,0,10
2129,-2.966666667,-1.33E-06,0,10
2130,1.6,-3.07E-06,0,10
2131,3.3,-1.34E-06,0,10
2132,-2.166666667,-2.23E-06,0,10
2133,3.333333333,2.18E-06,0,10
2134,-5.533333333,2.18E-06,0,10
